school_year,school_year_start,school_year_end,district,district_code,school,school_norm,school_code,school_id,panel_school_id,grad_4yr_cohort_members,grad_4yr_graduates,grad_4yr_graduation_rate,grad_4yr_graduation_rate_male,grad_4yr_graduation_rate_female,grad_4yr_graduation_rate_white,grad_4yr_graduation_rate_black,grad_4yr_graduation_rate_hispanic,grad_4yr_graduation_rate_asian,grad_4yr_graduation_rate_indian,grad_4yr_graduation_rate_multi_racial,grad_4yr_graduation_rate_pacific_islander,grad_4yr_graduation_rate_ell,grad_4yr_graduation_rate_spec_ed,grad_4yr_graduation_rate_low_ses,grad_4yr_graduation_rate_military_connected,grad_4yr_graduation_rate_homeless,grad_4yr_graduation_rate_foster_care,grad_5yr_cohort_members,grad_5yr_graduates,grad_5yr_graduation_rate,grad_5yr_graduation_rate_male,grad_5yr_graduation_rate_female,grad_5yr_graduation_rate_white,grad_5yr_graduation_rate_black,grad_5yr_graduation_rate_hispanic,grad_5yr_graduation_rate_asian,grad_5yr_graduation_rate_indian,grad_5yr_graduation_rate_multi_racial,grad_5yr_graduation_rate_pacific_islander,grad_5yr_graduation_rate_ell,grad_5yr_graduation_rate_spec_ed,grad_5yr_graduation_rate_low_ses,grad_5yr_graduation_rate_military_connected,grad_5yr_graduation_rate_homeless,grad_5yr_graduation_rate_foster_care,source_file_grad_4yr,source_sheet_grad_4yr,source_file_grad_5yr,source_sheet_grad_5yr
2016-2017,2016,2017,Mason,49,Point Pleasant Junior/Senior High School,point pleasant junior/senior high school,502,49502,schoolid_49502,211,189,0.8956999999999999,0.8704000000000001,0.9223,0.8937,1.0,,,,,,,0.6087,0.9043000000000001,,,,177,157,0.887,0.8571,0.9186,0.8864,,,1.0,,,,,0.7082999999999999,0.8295,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Mason,49,Wahama High School,wahama high school,503,49503,schoolid_49503,44,41,0.9318000000000001,0.9091,0.9545,0.9286,,1.0,,1.0,,,,1.0,0.9318000000000001,,,,69,67,0.971,0.9444,1.0,0.9692000000000001,,1.0,1.0,1.0,,,,1.0,0.9756,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,McDowell,60,Mount View High School,mount view high school,527,60527,schoolid_60527,120,91,0.7583,0.7286,0.8,0.7082999999999999,0.9545,1.0,,,1.0,,,0.4211,0.7583,,,,109,92,0.8440000000000001,0.8,0.8814,0.8148000000000001,0.9615,,1.0,,0.0,,,0.7,0.8,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,McDowell,60,River View High School,river view high school,520,60520,schoolid_60520,118,107,0.9068,0.9138,0.9,0.9115000000000001,1.0,0.0,,,,,,0.8636,0.9068,,,,104,96,0.9231,0.9148999999999999,0.9298000000000001,0.9216,1.0,1.0,,,,,,0.9129999999999999,0.9074,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Mercer,51,Bluefield High School,bluefield high school,502,51502,schoolid_51502,143,124,0.8671,0.9146,0.8033,0.8667,0.875,1.0,,,0.8,,,0.7368000000000001,0.8671,,,,170,145,0.8529000000000001,0.8404,0.8684000000000001,0.8672,0.7879,1.0,0.0,,1.0,,,0.8636,0.8592,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Mercer,51,Montcalm High School,montcalm high school,505,51505,schoolid_51505,55,54,0.9818000000000001,1.0,0.9706,0.9815,1.0,,,,,,,1.0,0.9818000000000001,,,,48,45,0.9375,0.8695999999999999,1.0,0.9362,1.0,,,,,,,0.8889,1.0,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Mercer,51,Pikeview High School,pikeview high school,509,51509,schoolid_51509,179,163,0.9106000000000001,0.9053,0.9167000000000001,0.9079999999999999,1.0,1.0,1.0,,,,,0.7391,0.9106000000000001,,,,170,158,0.9294,0.9176000000000001,0.9412,0.9281,1.0,,,,,,,0.7778,0.8478,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Mercer,51,Princeton Senior High School,princeton senior high school,507,51507,schoolid_51507,239,210,0.8787,0.848,0.9123,0.8733,0.9375,,,,1.0,1.0,,0.7778,0.8787,,,,256,237,0.9258,0.9055,0.9457,0.9156,1.0,1.0,1.0,,1.0,,,0.775,0.9136,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Mineral,53,Frankfort High School,frankfort high school,501,53501,schoolid_53501,141,140,0.9929000000000001,0.987,1.0,0.9929000000000001,,,1.0,,,,,1.0,0.9845999999999999,,,,124,123,0.9919,1.0,0.9853000000000001,0.9915,1.0,1.0,,,,,,1.0,0.9821,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Mineral,53,Keyser High School,keyser high school,503,53503,schoolid_53503,178,169,0.9494,0.9556,0.9431999999999999,0.9419,1.0,1.0,1.0,,1.0,,,0.8438,0.9217,,,,149,141,0.9462999999999999,0.9286,0.9692000000000001,0.9706,0.8181999999999999,,0.0,,0.0,,,0.8845999999999999,0.9398000000000001,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Mingo,54,Mingo Central Comprehensive High School,mingo central comprehensive high school,508,54508,schoolid_54508,155,144,0.929,0.8809999999999999,0.9859,0.9240999999999999,1.0,,,,1.0,,,0.7692,0.929,,,,134,128,0.9551999999999999,0.9582999999999999,0.9516,0.9609000000000001,0.8,,1.0,,,,,0.7778,0.9455,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Mingo,54,Tug Valley High School,tug valley high school,507,54507,schoolid_54507,76,72,0.9473999999999999,0.9268000000000001,0.9714,0.9473999999999999,,,,,,,,0.8332999999999999,0.9473999999999999,,,,78,73,0.9359000000000001,0.8974,0.9743999999999999,0.9351,1.0,,,,,,,0.8332999999999999,0.8787999999999999,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Monongalia,56,Clay-Battelle High School,clay-battelle high school,501,56501,schoolid_56501,55,50,0.9091,0.9286,0.8889,0.9091,,,,,,,,0.8181999999999999,0.875,,,,53,52,0.9811,0.9523999999999999,1.0,0.9808,,,1.0,,,,,1.0,0.9643,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Monongalia,56,Morgantown High School,morgantown high school,502,56502,schoolid_56502,469,424,0.9041,0.8912,0.9174,0.9067000000000001,0.9111,0.8,0.9231,1.0,0.7778,1.0,,0.623,0.7907,,,,412,368,0.8931999999999999,0.8621,0.9234,0.9,0.8095,0.8571,1.0,1.0,0.6667000000000001,1.0,,0.7451000000000001,0.7687,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Monongalia,56,University High School,university high school,503,56503,schoolid_56503,278,246,0.8848999999999999,0.8656999999999999,0.9028,0.884,0.8571,1.0,0.8332999999999999,,0.8889,,,0.6087,0.7593000000000001,,,,294,280,0.9523999999999999,0.9281,0.9787,0.9597,0.625,,1.0,,1.0,,,0.9153,0.8791,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Monroe,57,James Monroe High School,james monroe high school,503,57503,schoolid_57503,138,134,0.971,0.961,0.9836,0.9773000000000001,0.5,1.0,,,1.0,,,0.8889,0.9595999999999999,,,,119,115,0.9664,0.9661,0.9667,0.9661,,,,,1.0,,,0.8571,0.9459000000000001,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Morgan,58,Berkeley Springs High School,berkeley springs high school,501,58501,schoolid_58501,169,157,0.929,0.9211,0.9355,0.925,1.0,1.0,,,1.0,,,0.8234999999999999,0.929,,,,175,160,0.9143000000000001,0.9405,0.8901,0.9172,0.5,1.0,1.0,,,,,0.9286,0.8367,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Morgan,58,Paw Paw High School,paw paw high school,502,58502,schoolid_58502,20,20,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,15,15,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Nicholas,62,Nicholas County High School,nicholas county high school,501,62501,schoolid_62501,165,153,0.9273,0.9079999999999999,0.9487000000000001,0.9299,0.75,1.0,1.0,,1.0,,,0.8,0.9273,,,,198,181,0.9140999999999999,0.8776,0.95,0.9148999999999999,0.8,1.0,1.0,,1.0,,,0.7368000000000001,0.8952,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Nicholas,62,Richwood High School,richwood high school,502,62502,schoolid_62502,106,100,0.9434,0.9833,0.8913,0.9423,,,,,1.0,,,0.8636,0.9434,,,,77,74,0.961,0.9301999999999999,1.0,0.961,,,,,,,,1.0,0.9825,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Ohio,64,Wheeling Park High School,wheeling park high school,501,64501,schoolid_64501,355,345,0.9718000000000001,0.9509000000000001,0.9895999999999999,0.9716,0.9523999999999999,1.0,1.0,1.0,1.0,1.0,,0.8,0.9716,,,,368,360,0.9783,0.9775,0.9789,0.9783,0.9722,1.0,1.0,,1.0,,,0.8478,0.9823999999999999,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Pendleton,66,Pendleton County Middle/High School,pendleton county middle/high school,502,66502,schoolid_66502,81,79,0.9753000000000001,0.9743999999999999,0.9762000000000001,0.9737,1.0,,,1.0,,,,1.0,0.9608,,,,78,72,0.9231,0.9318000000000001,0.9118,0.9220999999999999,1.0,,,,,,,0.7646999999999999,0.8913,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Pleasants,67,St Marys High School,st marys high school,501,67501,schoolid_67501,95,88,0.9262999999999999,0.9362,0.9167000000000001,0.9231,,1.0,1.0,,1.0,,,0.8889,0.8966,,,,96,92,0.9582999999999999,0.9412,0.9778,0.9573999999999999,,1.0,,,1.0,,,0.8889,0.9148999999999999,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Pocahontas,69,Pocahontas County High School,pocahontas county high school,501,69501,schoolid_69501,85,75,0.8824,0.92,0.8286,0.8809999999999999,,1.0,,,,,,0.7333,0.8824,,,,73,58,0.7945,0.7837999999999999,0.8056,0.7945,,,,,,,,0.4,0.7551000000000001,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Preston,70,Preston High School,preston high school,507,70507,schoolid_70507,305,252,0.8262,0.8061,0.85,0.8233,1.0,1.0,,,,,,0.7,0.7614,,,,312,274,0.8782,0.8625,0.8946999999999999,0.875,1.0,1.0,1.0,,1.0,,,0.8088,0.8192,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Putnam,72,Buffalo High School,buffalo high school,505,72505,schoolid_72505,105,94,0.8952,0.875,0.9184,0.8942,,,1.0,,,,,0.7273000000000001,0.8793000000000001,,,,68,64,0.9412,0.8571,1.0,0.9403,,1.0,,,,,,0.8421,0.8889,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Putnam,72,Hurricane High School,hurricane high school,510,72510,schoolid_72510,309,288,0.932,0.9172,0.95,0.9322,1.0,1.0,1.0,,0.0,,,0.7115,0.8765000000000001,,,,272,268,0.9853000000000001,0.9688,1.0,0.9847,1.0,,1.0,1.0,1.0,1.0,,0.9556,0.9793999999999999,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Putnam,72,Poca High School,poca high school,515,72515,schoolid_72515,144,131,0.9097,0.8732,0.9451999999999999,0.9070999999999999,1.0,1.0,,,,,,0.7406999999999999,0.8737,,,,137,128,0.9343,0.8906000000000001,0.9726,0.9389,0.75,1.0,,,1.0,,,0.8462000000000001,0.9129999999999999,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Putnam,72,Winfield High School,winfield high school,520,72520,schoolid_72520,203,193,0.9506999999999999,0.9412,0.9604,0.9519,0.875,1.0,1.0,1.0,1.0,,,0.9118,0.8933,,,,203,196,0.9655,0.9623,0.9691,0.9639,1.0,1.0,1.0,,1.0,,,0.7726999999999999,0.9167000000000001,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Raleigh,74,Independence High School,independence high school,502,74502,schoolid_74502,142,127,0.8944,0.8701000000000001,0.9231,0.8896999999999999,1.0,1.0,1.0,,1.0,,,1.0,0.8942,,,,164,142,0.8659,0.8443999999999999,0.8919,0.8671,1.0,,0.0,1.0,1.0,1.0,,0.7143,0.7935,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Raleigh,74,Liberty High,liberty high,503,74503,schoolid_74503,114,107,0.9386,0.9365000000000001,0.9412,0.9375,,1.0,,,,,,0.7273000000000001,0.9176000000000001,,,,130,124,0.9538,0.9245,0.9740000000000001,0.9520000000000001,1.0,,,,1.0,,,0.9286,0.925,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Raleigh,74,Shady Spring High,shady spring high,505,74505,schoolid_74505,197,178,0.9036,0.8991,0.9091,0.9009999999999999,1.0,,1.0,1.0,1.0,,,0.8332999999999999,0.8519,,,,218,196,0.8991,0.8661,0.934,0.8986,,,1.0,,,,,0.7826000000000001,0.8529000000000001,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Raleigh,74,Woodrow Wilson High School,woodrow wilson high school,506,74506,schoolid_74506,331,270,0.8157,0.7898000000000001,0.8391,0.8167,0.7945,0.6667000000000001,1.0,1.0,1.0,,,0.6512,0.7745000000000001,,,,322,275,0.8540000000000001,0.8012999999999999,0.9006000000000001,0.8378,0.9012,0.75,1.0,0.5,0.8,,,0.7209,0.8081,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Randolph,75,Elkins High School,elkins high school,504,75504,schoolid_75504,188,170,0.9043000000000001,0.8763,0.9340999999999999,0.9016,1.0,,1.0,,1.0,,,0.7692,0.9091,,,,203,180,0.8867,0.8636,0.914,0.8878,1.0,0.8,1.0,,,,,0.7585999999999999,0.8365,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Randolph,75,Harman Elementary/High School,harman elementary/high school,102,75102,schoolid_75102,,,0.8181999999999999,0.8332999999999999,0.8,0.8181999999999999,,,,,,,,1.0,0.8181999999999999,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Randolph,75,Pickens Elementary/High School,pickens elementary/high school,103,75103,schoolid_75103,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Randolph,75,Tygarts Valley Middle/High School,tygarts valley middle/high school,503,75503,schoolid_75503,51,47,0.9216,0.8929,0.9565,0.9216,,,,,,,,0.7778,0.9216,,,,64,61,0.9531000000000001,0.9355,0.9697,0.9531000000000001,,,,,,,,0.875,0.9412,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Ritchie,77,Ritchie County High School,ritchie county high school,501,77501,schoolid_77501,94,80,0.8511,0.8332999999999999,0.8695999999999999,0.8478,1.0,1.0,,,,,,0.6842,0.8095,,,,107,99,0.9251999999999999,0.88,0.9649,0.9238,,1.0,,,,,,0.8332999999999999,0.8776,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Roane,79,Roane County High,roane county high,503,79503,schoolid_79503,163,147,0.9018,0.9036,0.9,0.8981,1.0,1.0,,1.0,1.0,,,0.7391,0.8698999999999999,,,,135,127,0.9407,0.9492,0.9342,0.9457,1.0,1.0,,,0.6667000000000001,,,0.8125,0.9318000000000001,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Summers,81,Summers County High School,summers county high school,502,81502,schoolid_81502,98,84,0.8571,0.807,0.9268000000000001,0.8495,1.0,,,,1.0,,,0.6667000000000001,0.8571,,,,104,74,0.7115,0.7193,0.7021,0.7156999999999999,0.5,,,,,,,0.6,0.5532,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Taylor,83,Grafton High School,grafton high school,502,83502,schoolid_83502,170,152,0.8941,0.8966,0.8916,0.8981999999999999,1.0,,,,0.0,,,0.8,0.8125,,,,158,136,0.8608,0.7917000000000001,0.9186,0.871,1.0,0.0,,,0.0,,,0.7778,0.7792,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Tucker,84,Tucker County High School,tucker county high school,501,84501,schoolid_84501,83,80,0.9639,0.9362,1.0,0.9634,1.0,,,,,,,0.8332999999999999,0.9362,,,,85,79,0.9294,0.8837,0.9762000000000001,0.9268000000000001,1.0,,1.0,,,,,0.8,0.9091,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Tyler,85,Tyler Consolidated High School,tyler consolidated high school,503,85503,schoolid_85503,116,107,0.9224,0.9037999999999999,0.9375,0.9286,,,,,0.75,,,0.9473999999999999,0.8919,,,,103,100,0.9709,0.9444,1.0,0.9697,,1.0,1.0,,1.0,,,0.9167000000000001,0.9492,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Upshur,87,Buckhannon Upshur High School,buckhannon upshur high school,501,87501,schoolid_87501,256,233,0.9102,0.8672,0.9531000000000001,0.9109,0.75,1.0,1.0,,1.0,,,0.7105,0.9173,,,,220,206,0.9364,0.9204000000000001,0.9533,0.9390000000000001,1.0,1.0,,,0.0,,,0.7955,0.9159999999999999,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Wayne,89,Spring Valley High School,spring valley high school,508,89508,schoolid_89508,287,245,0.8537,0.8511,0.8562000000000001,0.8612000000000001,0.4,,1.0,,,,,0.6944,0.8537,,,,248,224,0.9031999999999999,0.8772,0.9254000000000001,0.9079,0.8,1.0,1.0,0.0,1.0,,,0.8438,0.8448,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Wayne,89,Tolsia High School,tolsia high school,507,89507,schoolid_89507,108,98,0.9074,0.8929,0.9231,0.9143000000000001,0.0,,1.0,,,,,0.6667000000000001,0.9074,,,,82,73,0.8902,0.8462000000000001,0.9301999999999999,0.8889,1.0,,,,,,,0.8181999999999999,0.8438,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Wayne,89,Wayne High School,wayne high school,506,89506,schoolid_89506,185,161,0.8703,0.8526,0.8889,0.8695999999999999,1.0,,,,,,,0.8571,0.8703,,,,156,139,0.8909999999999999,0.8434,0.9451999999999999,0.8896,1.0,,,,,,,0.9259000000000001,0.875,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Webster,91,Webster County High School,webster county high school,501,91501,schoolid_91501,91,86,0.9451,0.9455,0.9444,0.9438,1.0,,,,,,,0.8889,0.9451,,,,96,90,0.9375,0.8913,0.98,0.9362,1.0,1.0,,,,,,0.7,0.902,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Wetzel,92,Hundred High School,hundred high school,501,92501,schoolid_92501,35,31,0.8856999999999999,0.7692,0.9545,0.8856999999999999,,,,,,,,0.3333,0.8856999999999999,,,,24,22,0.9167000000000001,0.9286,0.9,0.9167000000000001,,,,,,,,0.6667000000000001,0.9167000000000001,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Wetzel,92,Magnolia High School,magnolia high school,502,92502,schoolid_92502,119,110,0.9244,0.9211,0.9301999999999999,0.9224,,1.0,,1.0,,,,0.7917000000000001,0.9244,,,,121,114,0.9420999999999999,0.9129999999999999,0.9808,0.9412,1.0,,,1.0,,,,0.7368000000000001,0.8604999999999999,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Wetzel,92,Paden City High School,paden city high school,503,92503,schoolid_92503,27,27,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,28,28,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Wetzel,92,Valley High School,valley high school,504,92504,schoolid_92504,36,34,0.9444,0.9473999999999999,0.9412,0.9444,,,,,,,,1.0,0.9444,,,,55,53,0.9636,1.0,0.9355,0.9636,,,,,,,,0.8571,0.9565,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Wirt,94,Wirt County High School,wirt county high school,501,94501,schoolid_94501,76,67,0.8815999999999999,0.878,0.8856999999999999,0.8815999999999999,,,,,,,,0.8571,0.8815999999999999,,,,72,67,0.9306,0.8809999999999999,1.0,0.9286,1.0,1.0,,,,,,0.7778,0.9129999999999999,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Wood,96,Parkersburg High School,parkersburg high school,501,96501,schoolid_96501,432,374,0.8656999999999999,0.8523000000000001,0.8820999999999999,0.8684999999999999,0.7692,1.0,0.875,,0.75,1.0,,0.7082999999999999,0.7851,,,,412,371,0.9005,0.9015000000000001,0.8995000000000001,0.9013,0.9231,1.0,1.0,0.0,0.6667000000000001,,,0.7726999999999999,0.8529000000000001,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Wood,96,Parkersburg South High School,parkersburg south high school,502,96502,schoolid_96502,356,327,0.9185,0.9186,0.9185,0.9152,1.0,1.0,1.0,,1.0,,,0.9024,0.8698,,,,359,323,0.8996999999999999,0.8701000000000001,0.9286,0.8976999999999999,1.0,1.0,,,,,,0.7436,0.8377,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Wood,96,Williamstown High School,williamstown high school,503,96503,schoolid_96503,114,107,0.9386,0.9259000000000001,0.95,0.9364,,,1.0,1.0,1.0,,,0.9,0.9048,,,,88,81,0.9205,0.8837,0.9556,0.9195,,,1.0,,,,,0.4,0.9091,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
2016-2017,2016,2017,Wyoming,98,Westside High School,westside high school,508,98508,schoolid_98508,166,145,0.8734999999999999,0.8617,0.8889,0.8726999999999999,1.0,,,,,,,0.7619,0.8734999999999999,,,,166,142,0.8554,0.8190999999999999,0.9028,0.8528,1.0,1.0,,,,,,0.8181999999999999,0.7705,,,,HistoricalCohorts_GradRates.xlsx,2017 4-Year Cohort,HistoricalCohorts_GradRates.xlsx,2016 5-Year Cohort
